StationUID,StationID,AuthorityID,BikesCapacity,ServiceType,SrcUpdateTime,UpdateTime,sna,StationName_En,longitude,latitude,GeoHash,StationAddress_Zh_tw,StationAddress_En
TPE500109001,500109001,TPE,24,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_承德路七段304巷口,"YouBike2.0_Ln. 304, Sec. 7, Chengde Rd.",121.5048,25.1168,wsqquum5g,承德路七段306-308號(前),"No. 306-308, Chengde Rd. (Front)"
TPE500109002,500109002,TPE,25,2,2025-05-27T10:43:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_洲美運動公園,YouBike2.0_Zhoumei Sports Park,121.49886,25.10981,wsqqug0g0,洲美街271號(對面),"No. 271, Zhoumei St. (Front)"
TPE500109003,500109003,TPE,30,2,2025-05-27T10:46:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_榮華二明德路口,YouBike2.0_Ronghua 2nd & Mingde Rd. Intersection,121.52255,25.11357,wsqqv7f10,明德路212號(榮華二路側人行道),"No. 212, Mingde Rd. (Ronghua 2nd Rd. Side)"
TPE500109004,500109004,TPE,23,2,2025-05-27T10:47:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運明德站(1號出口),YouBike2.0_MRT Mingde Station (Exit 1),121.51936,25.10896,wsqqv4zwq,西安街一段明德路口(東南側),"Sec.1, Xi'an St. & Mingde Rd. (Southeast)"
TPE500109005,500109005,TPE,25,2,2025-05-27T10:42:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_文林建民路口,YouBike2.0_Wenlin & Jianmin Intersection,121.51457,25.10788,wsqqv4u0n,文林北路214-216號(前),"No. 214-216, Wenlin N. Rd. (Front)"
TPE500109006,500109006,TPE,37,2,2025-05-27T10:30:17+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_永欣綠地,YouBike2.0_Yongxin Greens,121.52607,25.12416,wsqqvmswf,行義路10巷2號(旁),"No, 2, Ln. 10, Xingyi Rd. (Side)"
TPE500109007,500109007,TPE,62,2,2025-05-27T10:44:01+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_關渡宮,YouBike2.0_Guandu Temple,121.46288,25.11739,wsqqguqx6,知行路360號(旁),"No. 360, Zhixing Rd."
TPE500109008,500109008,TPE,35,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_關渡自然公園,YouBike2.0_Guandu Nature Park,121.46912,25.11884,wsqquhepg,關渡路68號(對面),"No. 68, Guandu Rd. (Opposite)"
TPE500109009,500109009,TPE,14,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_關渡醫院,YouBike2.0_Taipei Guandu hospital,121.4665,25.1203,wsqquj10q,知行路235巷7號(對面),"No. 7, Ln. 235, Zhixing Rd. (Opposite)"
TPE500109010,500109010,TPE,30,2,2025-05-27T10:39:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運忠義站(1號出口),YouBike2.0_MRT Zhongyi Sta. (Exit 1),121.47365,25.13149,wsqqupn3t,中央北路四段262號(對面),"No. 262, Sec. 4, Zhongyang N. Rd. (Opposite)"
TPE500109011,500109011,TPE,99,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運關渡站(1號出口),YouBike2.0_MRT Guandu Sta. (Exit 1),121.46712,25.12397,wsqquj9tt,大度路三段270巷/立功街55巷(西南側),"Ln. 270, Sec. 3, Dadu Rd. & Ln. 55, Ligong St. (Southwest)"
TPE500109012,500109012,TPE,22,2,2025-05-27T10:37:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運關渡站(2號出口),YouBike2.0_MRT Guandu Sta. (Exit 2),121.46737,25.12618,wsqqun1fd,捷運關渡站2號出口外人行道,"Ln. 583, Sec. 4, Zhongyang N. Rd. Intersection"
TPE500109013,500109013,TPE,31,2,2025-05-27T10:42:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_中央北路四段540巷口,"YouBike2.0_Ln. 540, Sec. 4, Zhongyang N. Rd. Intersection",121.46782,25.12796,wsqqun6hv,中央北路四段529號(對面),"No. 529, Sec. 4, Zhongyang N. Rd. (Opposite)"
TPE500109014,500109014,TPE,24,2,2025-05-27T10:43:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_大度立德路口,YouBike2.0_Dadu & Lide Rd. Intersection,121.47092,25.1231,wsqqujs2t,大度路三段立德路口(西北側),"Sec. 3, Dadu Rd. & Lide Rd. Intersection (Northwest)"
TPE500109015,500109015,TPE,45,2,2025-05-27T10:45:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運復興崗站(1號出口),YouBike2.0_MRT Fuxinggang Sta. (Exit 1),121.4863,25.1378,wsqrh2pw7,中央北路三段9-1號(對面),"No. 9-1, Sec. 3, Zhongyang N. Rd. (Opposite)"
TPE500109016,500109016,TPE,15,2,2025-05-27T10:33:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運復興崗站旅客服務中心,YouBike2.0_MRT Fuxinggang Sta Tourist Information Center,121.48159,25.13666,wsqqurupw,中央北路三段185號(前方),"No. 185, Sec. 3, Zhongyang N. Rd."
TPE500109017,500109017,TPE,29,2,2025-05-27T10:39:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_豐年公園,YouBike2.0_Fengnian Park,121.49613,25.13475,wsqquxwu9,大業路529號(對面),"No. 259, Daye Rd. (Opposite)"
TPE500109018,500109018,TPE,15,2,2025-05-27T10:47:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_稻香重三路口,YouBike2.0_Daoxiang Chongshan Rd. Intersection,121.48967,25.13997,wsqrh8d4f,稻香重三路口(對面路側),Daoxiang & Chongshan Rd. Intersection
TPE500109019,500109019,TPE,45,2,2025-05-27T10:42:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_國防大學政治作戰學院,YouBike2.0_Fu Hsing Kang College,121.49345,25.13776,wsqrh8hy4,中央北路二段167號(對面),"No. 167, Sec. 2, Zhongyang N. Rd. (Opposite)"
TPE500109020,500109020,TPE,36,2,2025-05-27T10:36:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_秀山區民活動中心,YouBike2.0_Xiushan Community Center,121.49303,25.14582,wsqrh9st0,秀山路50號(旁),"No. 50, Xiushan Rd."
TPE500109022,500109022,TPE,42,2,2025-05-27T10:27:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_大業大同街口,YouBike2.0_Daye Datong St. Intersection,121.49987,25.13691,wsqrhb190,大業路671號(對面),"No. 671, Daye Rd. (Opposite)"
TPE500109023,500109023,TPE,42,2,2025-05-27T10:46:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運新北投站,YouBike2.0_MRT Xinbeitou Station,121.50339,25.13733,wsqrhbh5d,中和街10號(對面),"No. 10, Zhonghe St. (Opposite)"
TPE500109024,500109024,TPE,30,2,2025-05-27T10:42:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運北投站,YouBike2.0_MRT Beitou Station,121.499,25.13187,wsqquz0gg,光明路2巷3號(對面),"No. 3, Ln. 2, Guangming Rd. (Opposite)"
TPE500109025,500109025,TPE,40,2,2025-05-27T10:46:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運奇岩站(三合街),YouBike2.0_MRT Qiyan Station(Sanhe St.),121.50099,25.12634,wsqquy47d,三合街二段486號(旁),"No. 486, Sec. 2, Sanhe St."
TPE500109026,500109026,TPE,25,2,2025-05-27T10:47:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_八仙里辦公處,YouBike2.0_Baxian Village Office,121.50158,25.12297,wsqquv6zb,北投路一段臨20號(旁),"No. 20, Sec. 1, Beitou Rd."
TPE500109027,500109027,TPE,58,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_清江國小,YouBike2.0_Qingjiang Elementary School,121.50676,25.12725,wsqquyq8b,公舘路198號(對面),"No. 198, Gongguan Rd. (Opposite)"
TPE500109028,500109028,TPE,20,2,2025-05-27T10:45:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_大業路300巷口,"YouBike2.0_Ln. 300, Daye Rd. Intersction",121.49782,25.12814,wsqquy2n0,大業路302號(前),"No. 302, Daye Rd."
TPE500109029,500109029,TPE,21,2,2025-05-27T10:32:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_立農公園,YouBike2.0_Linong Park,121.50342,25.11798,wsqquus4f,承德路七段/吉利街(西北側),"Sec. 7, Chengde Rd. & Jili St. (Northwest)"
TPE500109030,500109030,TPE,25,2,2025-05-27T10:39:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_北投奇岩長青樂活大樓,YouBike2.0_Beitou Qiyan Elderly Service Center,121.50373,25.12666,wsqquyhm6,三合街一段119號(前),"No. 119, Sec. 1, Sanhe St."
TPE500109031,500109031,TPE,48,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運唭哩岸站(2號出口),YouBike2.0_MRT Qilian Sta. (Exit 2),121.50523,25.12087,wsqquvj7t,西安街二段345-349號(對面),"No. 345, Sec. 2, Xi'an St. (Opposite)"
TPE500109032,500109032,TPE,70,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_北投運動中心,YouBike2.0_Beitou Sports Center,121.50962,25.11666,wsqqvh2e5,石牌路一段39巷100號(旁),"No. 100, Ln. 39, Sec. 1, Shipai Rd."
TPE500109033,500109033,TPE,53,2,2025-05-27T10:47:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_陽明大學,YouBike2.0_National Yangming Jiaotong University,121.51223,25.11912,wsqqvhf92,東華街二段136號(對面),"No. 136, Sec. 2, Donghua St. (Opposite)"
TPE500109034,500109034,TPE,62,2,2025-05-27T10:45:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運石牌站(2號出口),YouBike2.0_MRT Shipai Sta. (Exit 2),121.51567,25.11451,wsqqv5vn8,東華街一段526號(對面),"No. 526, Sec. 1, Donghua St. (Opposite)"
TPE500109035,500109035,TPE,42,2,2025-05-27T10:40:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_台北護理大學,YouBike2.0_National Taipei University of Nursing and Health Sciences,121.51662,25.11752,wsqqvht8n,石牌路二段100號(前),"No. 100, Sec. 2, Shipai Rd."
TPE500109036,500109036,TPE,33,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運石牌站(1號出口),YouBike2.0_MRT Shipai Sta. (Exit 1),121.51469,25.11542,wsqqvhh7c,石牌路一段139號(對面),"No. 319, Sec. 1, Shipai Rd. (Opposite)"
TPE500109037,500109037,TPE,36,2,2025-05-27T10:45:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_振興醫院,YouBike2.0_Cheng Hsin General Hospital,121.52186,25.11753,wsqqvk980,明德路365號(前),"No. 365, Mingde Rd."
TPE500109039,500109039,TPE,26,2,2025-05-27T10:39:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_石牌國小,YouBike2.0_Shipai Elementary School,121.51307,25.1144,wsqqv5gjg,石牌路一段142號(對面),"No. 142, Sec. 1, Shipai Rd. (Opposite)"
TPE500109040,500109040,TPE,25,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_振興公園,YouBike2.0_Zhenxing Park,121.5235,25.11865,wsqqvkdww,天母西路109號(對面),"No. 109, Tianmu W. Rd. (Opposite)"
TPE500109041,500109041,TPE,25,2,2025-05-27T10:46:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_立農國小,YouBike2.0_Linong Elementary School,121.50422,25.11978,wsqquuutm,立農街一段201號(對面),"No. 201, Sec. 1, Linong St. (Opposite)"
TPE500109042,500109042,TPE,22,2,2025-05-27T10:43:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_承德路七段280巷口,"YouBike2.0_No. 280, Sec. 7, Chengde Rd. Intersection",121.50576,25.11587,wsqquujy9,承德路七段260號(前),"No. 260, Sec. 7, Chengde Rd."
TPE500109043,500109043,TPE,22,2,2025-05-27T10:41:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_致遠一路二段11巷,"YouBike2.0_Ln. 11, Sec. 2, Zhiyuan 1st Rd.",121.51382,25.11093,wsqqv579v,自強街61巷8號(旁),"No. 8, Ln. 61, Ziqiang St."
TPE500109044,500109044,TPE,13,2,2025-05-27T10:46:14+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_榮富公園,YouBike2.0_Rongfu Park,121.52437,25.1137,wsqqv7g3g,榮華三路2號(旁),"No. 2, Ronghua 3rd Rd."
TPE500109045,500109045,TPE,31,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_中正高中,YouBike2.0_Zhongzheng Senior High School,121.51654,25.10467,wsqqv4jtk,文林北路77號(前),"No. 77, Wenlin N. Rd."
TPE500109046,500109046,TPE,41,2,2025-05-27T10:25:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_立功立德路口,YouBike2.0_Ligong & Lide Rd. Intersection,121.47158,25.12501,wsqqujugu,立德路15號(前),"No.15, Lide Rd. (Front)"
TPE500109047,500109047,TPE,22,2,2025-05-27T10:09:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_桃源國中,YouBike2.0_Taoyuan Junior High School,121.47769,25.13485,wsqqur9m5,中央北路四段32號(旁),"No. 32, Sec.4, Zhongyang Rd. (Side)"
TPE500109048,500109048,TPE,37,2,2025-05-27T10:47:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_陽明交大圖書館,YouBike2.0_National Yang-Ming University Library,121.51352,25.12081,wsqqvj57q,陽明交大圖書館後方機車停車場,Parking lot at the back of the NYCU Library
TPE500109049,500109049,TPE,24,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運新北投站(2號出口),YouBike2.0_MRT Xinbeitou Sta. (Exit 2),121.50224,25.13675,wsqrhb50p,光明路225號(對面),"No. 225, Guangming Rd. (Opposite)"
TPE500109050,500109050,TPE,28,2,2025-05-27T10:47:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_復興公園,YouBike2.0_Fuxing Park,121.5021,25.13872,wsqrhb75s,中和街61號對側,"No. 61, Zhonghe St."
TPE500109051,500109051,TPE,17,2,2025-05-27T10:43:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_承德石牌路口,YouBike2.0_Chengde Rd. & Shipai Rd. Intersection,121.50922,25.11272,wsqqv58k4,承德路七段與石牌路一段口北側,"Sec. 7, Chengde Rd. & Sec. 1, Shipai Rd. Intersection (North)"
TPE500109052,500109052,TPE,16,2,2025-05-27T10:46:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_承德路七段188巷口,"YouBike2.0_Ln. 188, Sec. 7, Chengde Rd. Intersection",121.50771,25.11416,wsqqugzhw,承德路七段192-198號前,"No. 192-198, Sec. 7, Chengde Rd."
TPE500109053,500109053,TPE,48,2,2025-05-27T10:45:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運明德站(3號出口),YouBike2.0_MRT Mingde Sta.(Exit.3),121.51841,25.11,wsqqv5ph2,西安街一段183號對側,"No. 183, Sec. 1, Xi'an St."
TPE500109054,500109054,TPE,39,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_大豐公園,YouBike2.0_Dafeng Park,121.50408,25.13102,wsqquyuwf,大興街145號前,"No. 145, Dasing St."
TPE500109055,500109055,TPE,30,2,2025-05-27T10:45:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_洲美公園,YouBike2.0_Zhoumei Park,121.50599,25.10032,wsqqucmgy,福美路199號旁,"No. 199, Fumei Rd."
TPE500109056,500109056,TPE,25,2,2025-05-27T10:10:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_中和街455巷11弄,"YouBike2.0_Aly. 11, Ln. 455, Zhonghe St.",121.49621,25.14319,wsqrh9nvd,中和街455巷11弄6-8號(前),"No. 6-8, Aly. 11, Ln. 455, Zhonghe St."
TPE500109057,500109057,TPE,27,2,2025-05-27T10:33:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_洲美蜆仔港公園,YouBike2.0_Zhoumei Xianzaigang Park,121.51107,25.10065,wsqqv13tv,洲美蜆仔港公園西南側(福美路側),Zhoumei Xianzaigang Park(Southwest)
TPE500109058,500109058,TPE,17,2,2025-05-27T10:41:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_文化三杏林一路口,YouBike2.0_Wenhua 3rd Rd. & Xinglin 1st Rd. Intersection,121.49915,25.14058,wsqrhb8yr,杏林一路3號(旁),"No. 3, Xinglin 1st Rd."
TPE500109059,500109059,TPE,28,2,2025-05-27T10:36:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_珠海復興一路口,YouBike2.0_Zhuhai Rd. & Fuxing 1st Rd. Intersection,121.50446,25.14045,wsqrhbsve,珠海路/復興一路口(東側),Zhuhai Rd. & Fuxing 1st Rd. Intersection (East)
TPE500109060,500109060,TPE,15,2,2025-05-27T10:29:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_裕民二路33巷,"YouBike2.0_Ln. 33, Yumin 2nd Rd.",121.51736,25.11535,wsqqvhn5x,裕民二路33巷/裕民六路(西北側),"Ln. 33, Yumin 2nd Rd. & Yumin 6th Rd. Intersection (Northwest)"
TPE500109061,500109061,TPE,12,2,2025-05-27T10:42:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_新奇岩社會住宅,YouBike2.0_Xinqiyan Social Housing,121.5037,25.12287,wsqquvkr3,磺港路269-271號(旁),"No. 269-271, Huanggang Rd."
TPE500109062,500109062,TPE,20,2,2025-05-27T08:51:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_泉源公園,YouBike2.0_Quanyuan Park,121.50835,25.14193,wsqrhbzwm,珠海路145號(對側公園),"No. 145, Zhuhai Rd. (Opposite)"
TPE500109063,500109063,TPE,12,2,2025-05-27T10:42:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_奇岩4號綠地,YouBike2.0_Qiyan No4 Green Space,121.50573,25.12533,wsqquvvv8,三合街一段79巷16號(對面),"No. 16, Ln. 79, Sec. 1, Sanhe St. (Opposite)"
TPE500109064,500109064,TPE,27,2,2025-05-27T10:44:01+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_臺北健康護理大學(教研大樓),YouBike2.0_NTUNHS,121.51846,25.11857,wsqqvhxn3,石牌路二段185號對側,"No. 185, Sec. 2, Shipai Rd. (Opposite)"
TPE500109065,500109065,TPE,24,2,2024-11-01T03:51:14+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_奇岩一號公園,YouBike2.0_Qiyan No.1 Park,121.5033,25.12862,wsqquys0b,磺港路/清江路177巷(東側),"Huanggang Rd. & Ln. 177, Qingjiang Rd. Intersection (East)"
TPE500109066,500109066,TPE,30,2,2025-05-27T10:34:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_福星公園,YouBike2.0_Fuxing Park,121.51248,25.1094,wsqqv548y,文林北路280號(對側公園),"No. 280, Wenlin N. Rd. (Opposite)"
TPE500109067,500109067,TPE,12,2,2025-05-27T10:41:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_中庸公園,YouBike2.0_Zhongyong Park,121.50142,25.13774,wsqrhb4tu,珠海路1號旁,"No. 1, Zhuhai Rd."
TPE500109068,500109068,TPE,33,2,2025-05-27T10:42:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_豐年公園_1,YouBike2.0_Fengnian Park_1,121.49664,25.13529,wsqquxxps,大業路539號,"No. 259, Daye Rd. (Opposite)"
TPE500109070,500109070,TPE,30,2,2025-05-27T10:37:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_光明溫泉路口,YouBike2.0_Guangming Rd. & Wenquan Rd. Intersection,121.50226,25.13431,wsqquze1z,光明路148號對側人行道,"No. 148, Guangming Rd. (Opposite)"
TPE500109071,500109071,TPE,25,2,2025-05-27T10:43:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_和信治癌中心醫院,YouBike2.0_Koo Foundation Sun Yat-Sen Cancer Center,121.47207,25.12757,wsqqunm68,立德路125號,"No. 125, Lide Rd."
TPE500109072,500109072,TPE,22,2,2025-05-27T10:42:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_致遠新村,YouBike2.0_Zhiyuan New Village,121.49093,25.14319,wsqrh94vx,秀山路26號(懷遠新村社區入口南側),"No. 26, Xiushan Rd."
TPE500109073,500109073,TPE,15,2,2025-05-27T09:58:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_北投公園露天溫泉,YouBike2.0_Beitou Public Hotspring,121.50792,25.13684,wsqrhbp2e,中山路6號西側(北投溪木道西側),"No. 6, Zhongshan Rd."
TPE500109074,500109074,TPE,16,2,2025-05-27T10:08:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_中和街493巷9弄口,"YouBike2.0_Aly. 9, Ln. 493, Zhonghe St.",121.49447,25.1439,wsqrh9m9f,中和街493巷9弄2號對側,"No. 2, Aly. 9, Ln. 493, Zhonghe St. (Opposite)"
TPE500109075,500109075,TPE,58,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運北投站(1號出口),YouBike2.0_MRT Beitou Sta. (Exit 1),121.49862,25.13258,wsqquz0xg,光明路2巷/光明路交叉口,"Ln. 2, Guangming Rd. & Guangming Rd. Intersection"
TPE500109076,500109076,TPE,29,2,2025-05-27T10:30:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_石牌立農街口,YouBike2.0_Shipai Rd. & Linong St. Intersection,121.51921,25.11879,wsqqvhxxd,石牌路二段/立農街二段口,"Sec. 2, Shipai Rd. & Sec. 2, Linong St. Intersection"
TPE500109077,500109077,TPE,20,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運唭哩岸站(1號出口),YouBike2.0_MRT Qilian Sta. (Exit 1),121.50727,25.12082,wsqquvngk,捷運唭哩岸站一(東華) 公車亭對側人行道,Qilian Station 1(Donghua). (Opposite)
TPE500109078,500109078,TPE,14,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_大興光明路2巷口,"YouBike2.0_No. 50, Daxing St. (Opposite)",121.50017,25.13043,wsqquycer,大興街50號對側人行道,"Daxing St. & Ln. 2, Guangming Rd. Intersection"
TPE500109079,500109079,TPE,33,2,2025-05-27T10:44:01+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運忠義站(2號出口),YouBike2.0_MRT Zhongyi Sta. (Exit. 2),121.47347,25.13076,wsqqunym3,捷運忠義站(2號出口)無障礙坡道旁,MRT Zhongyi Sta. (Exit. 2)
TPE500109080,500109080,TPE,15,2,2025-05-27T09:17:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_福國承德路口,YouBike2.0_Fuguo Rd. & Chengde Rd. Intersection,121.51263,25.10171,wsqqv1du1,承德路六段80號南側,"No. 80, Sec. 6, Chengde Rd."
TPE500109081,500109081,TPE,40,2,2025-05-27T10:47:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運北投站(1號出口)(北投路側),YouBike2.0_MRT Beitou Sta. (Exit 1) ( Beitou Rd.),121.49817,25.13201,wsqquz0k8,捷運北投站(1號出口)(北投路側),MRT Beitou Sta. (Exit 1) ( Beitou Rd.)
TPE500109082,500109082,TPE,15,2,2025-05-27T09:50:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_華固創富中心,YouBike2.0_Innovation Fortune Center,121.51244,25.10392,wsqqv448v,承德路六段120號(北側地下室車道旁),"No. 120, Sec. 6, Chengde Rd."
TPE500109084,500109084,TPE,20,2,2025-05-27T09:15:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_崇仰公園(公舘路255巷),"YouBike2.0_Chongyang Park (Ln. 255, Gongguan Rd.)",121.51098,25.12595,wsqqvn197,公舘路255巷43號東側道路對面,"No. 43, Ln. 255, Gongguan Rd. (Opposite)"
TPE500109085,500109085,TPE,20,2,2025-05-27T10:46:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_北投文化公園(北側),YouBike2.0_Wenhua No.1 Park (North),121.49706,25.13713,wsqrh8p6q,文化三路2號西側公園,"No. 2, Wenhua 3rd Rd."
TPE500109086,500109086,TPE,30,2,2025-05-27T10:24:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_中和綠地,YouBike2.0_Zhonghe Green,121.4989,25.1419,wsqrhbby1,中和街365號旁,"No. 365, Zhonghe St."
TPE500109087,500109087,TPE,25,2,2025-05-27T10:23:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_大業路65巷口,"YouBike2.0_Ln. 65, Daye Rd.",121.49906,25.12307,wsqquv8bm,大業路/大業路65巷口,"Daye Rd. & Ln. 65, Daye Rd. Intersection"
TPE500109088,500109088,TPE,25,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_公舘承德路口,YouBike2.0_Gongguan Rd. & Chengde Rd. Intersection,121.50169,25.11969,wsqquufuf,承德路七段390號前,"No. 390, Sec. 7, Chengde Rd."
TPE500109089,500109089,TPE,15,2,2025-05-27T10:41:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_文林北明德路口(東北側),YouBike2.0_Wenlin N. Rd. & Mingde Rd. Intersection (Northeast),121.5173,25.10576,wsqqv4q5w,文林北路112號,"No. 112, Wenlin N. Rd."
TPE500109091,500109091,TPE,12,2,2025-05-27T10:20:01+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_永興路一段32巷口,"YouBike2.0_Ln. 32, Sec. 1, Yongxing Rd.",121.50012,25.13905,wsqrhb3tt,永興路一段32巷/永興路一段,"Ln. 32, Sec. 1, Yongxing Rd. & Sec. 1, Yongxing Rd. Intersection"
TPE500109092,500109092,TPE,30,2,2025-05-27T10:17:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_國立陽明交通大學(甲棟),YouBike2.0_NYCU ( Bldg. A),121.51453,25.11944,wsqqvhu5m,立農街二段155之1號,"No. 155-1, Sec. 2, LinOng St."
TPE500109093,500109093,TPE,24,2,2025-05-27T10:20:01+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_關渡國中,YouBike2.0_Guan Do Junior High School,121.46735,25.11955,wsqquhcgf,知行路210巷16號前對側,"No. 16, Ln. 210, ZhiXing Rd. (Opposite)"
TPE500109094,500109094,TPE,21,2,2025-05-27T10:25:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_立功街55巷口,"YouBike2.0_Ln. 55, LiGong St.",121.46922,25.12518,wsqqujghv,立功街76號對側,"No. 76, LiGong St. (Opposite)"
TPE500109095,500109095,TPE,25,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_承德路七段401巷(洲美橋下),"YouBike2.0_Ln. 401, Sec. 7, ChengDe Rd. (ZhouMei Bridge)",121.49934,25.11483,wsqquu107,承德路七段401巷200號斜對面,"No. 200, Ln. 401, Sec. 7, ChengDe Rd. (Opposite)"
TPE500109096,500109096,TPE,16,2,2025-05-27T10:47:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_大業路(農禪寺),YouBike2.0_DaYe Rd. (Nung Chan Monastery),121.49964,25.12231,wsqquv3k4,大業路6號,"No. 6, DaYe Rd."
